Outcome,Exposure,ModelStructure2,ExposureCoefficient,StdErrorCoefExp,ResidModelVariance,RandomEffectLabel,RandEffectVar,IQRExposure,Coef_IQR
cbc_percent_eos,log_stat_NO2,cbc_percent_eos ~ log_stat_NO2 + age + gender + race_afam + season,1.09928363654939,0.540999469497016,8.62116288682357, , ,1.05518097357562,1.0417963023199

cbc_percent_neut,log_stat_NO2,cbc_percent_neut ~ log_stat_NO2 + age + gender + race_afam + season,-1.07900769188585,1.96912874981728,114.214277877513, , ,1.05518097357562,-1.02258069365058

log_cbc_percent_neut,log_stat_NO2,log_cbc_percent_neut ~ log_stat_NO2 + age + gender + race_afam + season,-0.0225183502927816,0.040735162084387,0.0488777346777136, , ,1.05518097357562,-0.0213407470914446

cbc_wbc,log_CDPHE_NO2_mean,cbc_wbc ~ log_CDPHE_NO2_mean + age + gender + race_afam + season,-0.916994344924552,1.84438706636565,2.2890156138202, , ,0.17185025692666,-5.33600799512272

log_cbc_wbc,log_CDPHE_NO2_mean,log_cbc_wbc ~ log_CDPHE_NO2_mean + age + gender + race_afam + season,-0.158425253739474,0.275339012402169,0.0510129124978885, , ,0.17185025692666,-0.921879644364364

cbc_abs_eos,log_CDPHE_NO2_mean,cbc_abs_eos ~ log_CDPHE_NO2_mean + age + gender + race_afam + season,0.261320852929631,0.226313378796414,0.0344639519433733, , ,0.17185025692666,1.5206311448295

cbc_abs_neut,log_CDPHE_NO2_mean,cbc_abs_neut ~ log_CDPHE_NO2_mean + age + gender + race_afam + season,-2.3904438001595,1.36175322063437,1.24778982835098, , ,0.17185025692666,-13.9100391405272

log_cbc_abs_neut,log_CDPHE_NO2_mean,log_cbc_abs_neut ~ log_CDPHE_NO2_mean + age + gender + race_afam + season,-0.722154515309154,0.418079658303216,0.117614994814102, , ,0.17185025692666,-4.20223122283341

cbc_percent_eos,log_CDPHE_NO2_mean,cbc_percent_eos ~ log_CDPHE_NO2_mean + age + gender + race_afam + season,4.49878034704711,3.70195177969213,9.221596893941, , ,0.17185025692666,26.1784906668312

cbc_percent_neut,log_CDPHE_NO2_mean,cbc_percent_neut ~ log_CDPHE_NO2_mean + age + gender + race_afam + season,-29.1653049860958,11.8096710684448,93.8469627818753, , ,0.17185025692666,-169.71347909327

log_cbc_percent_neut,log_CDPHE_NO2_mean,log_cbc_percent_neut ~ log_CDPHE_NO2_mean + age + gender + race_afam + season,-0.563729261569682,0.247312891032086,0.0411564708825247, , ,0.17185025692666,-3.28035157846906

cbc_wbc,nicalert,cbc_wbc ~ nicalert + age + gender + race_afam + season,0.0733301016821887,0.23626080867955,2.37183917335723, , ,2,0.0366650508410944

log_cbc_wbc,nicalert,log_cbc_wbc ~ nicalert + age + gender + race_afam + season,0.00981194639127586,0.0353057681297877,0.0529655144166877, , ,2,0.00490597319563793

cbc_abs_eos,nicalert,cbc_abs_eos ~ nicalert + age + gender + race_afam + season,-0.0366721504070137,0.0248533138525644,0.0262464441457764, , ,2,-0.0183360752035068

cbc_abs_neut,nicalert,cbc_abs_neut ~ nicalert + age + gender + race_afam + season,0.199050085349676,0.172142021074216,1.25914475429154, , ,2,0.0995250426748381

log_cbc_abs_neut,nicalert,log_cbc_abs_neut ~ nicalert + age + gender + race_afam + season,0.0445229856238089,0.0529438278311511,0.119105698495629, , ,2,0.0222614928119044

cbc_percent_eos,nicalert,cbc_percent_eos ~ nicalert + age + gender + race_afam + season,-0.680080846590251,0.398776802745817,6.75712011993312, , ,2,-0.340040423295126

cbc_percent_neut,nicalert,cbc_percent_neut ~ nicalert + age + gender + race_afam + season,1.90307429768313,1.41829408832029,85.4740830954469, , ,2,0.951537148841567

log_cbc_percent_neut,nicalert,log_cbc_percent_neut ~ nicalert + age + gender + race_afam + season,0.0347110392325324,0.0302440736351496,0.0388671269491586, , ,2,0.0173555196162662

FeNO_avg,log_vest_pm10,FeNO_avg ~ log_vest_pm10 + age + gender + race_afam + season + (1 | id),9.39860743518171,3.87920829816508,288.129827853398,id,317.854451920144,0.610575,15.3930433364971

log_FeNO_avg,log_vest_pm10,log_FeNO_avg ~ log_vest_pm10 + age + gender + race_afam + season + (1 | id),0.245030050357339,0.114512292798357,0.245176003374177,id,0.320096589673717,0.610575,0.401310322822486

CASI_Total_wFxn,log_vest_pm10,CASI_Total_wFxn ~ log_vest_pm10 + age + gender + race_afam + season + (1 | id),-0.804783200365837,0.429603072763431,3.30778087526278,id,4.24300512834493,0.610575,-1.31807427484885

CACT_ACT_cont,log_vest_pm10,CACT_ACT_cont ~ log_vest_pm10 + age + gender + race_afam + season + (1 | id),0.314057101514385,0.877465597799782,18.5060563226249,id,3.74570144367014,0.610575,0.514362857166417

FEV1_pp_GLI,log_vest_pm10,FEV1_pp_GLI ~ log_vest_pm10 + season + (1 | id),1.2553857639153,2.45771414418415,110.231911439194,id,158.339301143231,0.610575,2.05607134899939

FEV1_Zscore_GLI,log_vest_pm10,FEV1_Zscore_GLI ~ log_vest_pm10 + season + (1 | id),0.106951499028233,0.197329734441451,0.703627189495436,id,1.07465748952009,0.610575,0.175165211527221

FVC_pp_GLI,log_vest_pm10,FVC_pp_GLI ~ log_vest_pm10 + season + (1 | id),1.55951228693676,1.87653094889038,61.4889996691765,id,117.692422751833,0.610575,2.55416990040005

FVC_Zscore_GLI,log_vest_pm10,FVC_Zscore_GLI ~ log_vest_pm10 + season + (1 | id),0.12506751309098,0.150500097263778,0.389585452322176,id,0.830275906878718,0.610575,0.204835627221849

FEV1_FVC,log_vest_pm10,FEV1_FVC ~ log_vest_pm10 + season + (1 | id),-2.68322856253114e-05,0.011844229638468,0.00237729017036652,id,0.00566676859379908,0.610575,-4.39459290428062e-05

FEV1_FVC_pp_GLI,log_vest_pm10,FEV1_FVC_pp_GLI ~ log_vest_pm10 + season + (1 | id),-0.0919619497968443,1.34379860810355,30.4649055817797,id,75.2013635107758,0.610575,-0.150615321290332

FEV1_FVC_Zscore_GLI,log_vest_pm10,FEV1_FVC_Zscore_GLI ~ log_vest_pm10 + season + (1 | id),-0.0531301323094268,0.145833413801378,0.355925603707145,id,0.937270831963836,0.610575,-0.087016553755766

FEF2575_pp_GLI,log_vest_pm10,FEF2575_pp_GLI ~ log_vest_pm10 + season + (1 | id),-0.690367994393585,3.73521797456055,241.811685702871,id,487.736461722723,0.610575,-1.13068500084934

FEF2575_Zscore_GLI,log_vest_pm10,FEF2575_Zscore_GLI ~ log_vest_pm10 + season + (1 | id),0.0250959240457309,0.185122582027105,0.604332371543207,id,1.08160292770161,0.610575,0.0411021152941587

FeNO_avg,log_msp_pm10,FeNO_avg ~ log_msp_pm10 + age + gender + race_afam + season + (1 | id),4.21094335810422,3.56174461475657,310.317474429525,id,375.067486109477,0.81490637183818,5.16739530285622

log_FeNO_avg,log_msp_pm10,log_FeNO_avg ~ log_msp_pm10 + age + gender + race_afam + season + (1 | id),0.17765903370294,0.101796357513456,0.249064501558853,id,0.333731483587525,0.81490637183818,0.218011589849513

CASI_Total_wFxn,log_msp_pm10,CASI_Total_wFxn ~ log_msp_pm10 + age + gender + race_afam + season + (1 | id),-0.513602456465918,0.36678649904197,3.38108689898488,id,4.21189020679101,0.81490637183818,-0.63025946809986

CACT_ACT_cont,log_msp_pm10,CACT_ACT_cont ~ log_msp_pm10 + age + gender + race_afam + season + (1 | id),0.870379383710131,0.73098462278194,18.4836683666226,id,3.61884181399925,0.81490637183818,1.06807286553279

FEV1_pp_GLI,log_msp_pm10,FEV1_pp_GLI ~ log_msp_pm10 + season + (1 | id),1.87504008417221,2.10393733326222,109.672129287195,id,157.580348697908,0.81490637183818,2.30092701317661

FEV1_Zscore_GLI,log_msp_pm10,FEV1_Zscore_GLI ~ log_msp_pm10 + season + (1 | id),0.140688280361771,0.169111560112992,0.700781722048216,id,1.07142565749091,0.81490637183818,0.172643490373528

FVC_pp_GLI,log_msp_pm10,FVC_pp_GLI ~ log_msp_pm10 + season + (1 | id),2.02944681829737,1.60410263981187,60.4840126268498,id,118.794278094219,0.81490637183818,2.4904048961104

FVC_Zscore_GLI,log_msp_pm10,FVC_Zscore_GLI ~ log_msp_pm10 + season + (1 | id),0.154971397404268,0.128837763303173,0.383982554622261,id,0.83784822843981,0.81490637183818,0.190170800916307

FEV1_FVC,log_msp_pm10,FEV1_FVC ~ log_msp_pm10 + season + (1 | id),0.00158151375230545,0.0102040145777684,0.00237909581531846,id,0.00565372272466207,0.81490637183818,0.00194073062496498

FEV1_FVC_pp_GLI,log_msp_pm10,FEV1_FVC_pp_GLI ~ log_msp_pm10 + season + (1 | id),0.0570921279882326,1.15791706659009,30.479421459433,id,75.1312774308682,0.81490637183818,0.0700597393286423

FEV1_FVC_Zscore_GLI,log_msp_pm10,FEV1_FVC_Zscore_GLI ~ log_msp_pm10 + season + (1 | id),-0.0121465753858016,0.125786223560638,0.356571830951885,id,0.937095954170064,0.81490637183818,-0.0149054858393151

FEF2575_pp_GLI,log_msp_pm10,FEF2575_pp_GLI ~ log_msp_pm10 + season + (1 | id),1.36598597741532,3.21504634029591,242.445559513039,id,482.816595910096,0.81490637183818,1.67624898346797

FEF2575_Zscore_GLI,log_msp_pm10,FEF2575_Zscore_GLI ~ log_msp_pm10 + season + (1 | id),0.0677223228403435,0.159125375462295,0.604898077520614,id,1.07397272719817,0.81490637183818,0.0831044217847783

FeNO_avg,CDPHE_PM10_mean,FeNO_avg ~ CDPHE_PM10_mean + age + gender + race_afam + season + (1 | id),0.526067426935713,0.335043152638591,296.536128905884,id,398.96694318919,10,0.0526067426935713

log_FeNO_avg,CDPHE_PM10_mean,log_FeNO_avg ~ CDPHE_PM10_mean + age + gender + race_afam + season + (1 | id),0.0187611913837724,0.0096776366920772,0.243847636465173,id,0.379695298080522,10,0.00187611913837724

CASI_Total_wFxn,CDPHE_PM10_mean,CASI_Total_wFxn ~ CDPHE_PM10_mean + age + gender + race_afam + season + (1 | id),0.0261062733272805,0.0366855559241901,3.69102214580536,id,3.48788569497408,10,0.00261062733272805

CACT_ACT_cont,CDPHE_PM10_mean,CACT_ACT_cont ~ CDPHE_PM10_mean + age + gender + race_afam + season + (1 | id),-0.0299084111333939,0.0761050889986504,18.344154721114,id,3.6003254736268,10,-0.00299084111333939

FEV1_pp_GLI,CDPHE_PM10_mean,FEV1_pp_GLI ~ CDPHE_PM10_mean + season + (1 | id),-0.111771522916871,0.201640476773505,108.734594958784,id,158.284286070055,10,-0.0111771522916871

FEV1_Zscore_GLI,CDPHE_PM10_mean,FEV1_Zscore_GLI ~ CDPHE_PM10_mean + season + (1 | id),-0.0100229843806158,0.0161511617710736,0.693456532061833,id,1.07489812121164,10,-0.00100229843806158

FVC_pp_GLI,CDPHE_PM10_mean,FVC_pp_GLI ~ CDPHE_PM10_mean + season + (1 | id),-0.0760829296767927,0.153514200756441,61.4756536575368,id,117.751969787472,10,-0.00760829296767927

FVC_Zscore_GLI,CDPHE_PM10_mean,FVC_Zscore_GLI ~ CDPHE_PM10_mean + season + (1 | id),-0.00666551219011009,0.0122704348086862,0.38928093668478,id,0.83100002503486,10,-0.000666551219011009

FEV1_FVC,CDPHE_PM10_mean,FEV1_FVC ~ CDPHE_PM10_mean + season + (1 | id),-0.000279031911380752,0.000959606816463106,0.00235943245343225,id,0.00566395041604493,10,-2.79031911380752e-05

FEV1_FVC_pp_GLI,CDPHE_PM10_mean,FEV1_FVC_pp_GLI ~ CDPHE_PM10_mean + season + (1 | id),-0.0274950599082944,0.108752480099445,30.2210160887128,id,75.3045642412238,10,-0.00274950599082944

FEV1_FVC_Zscore_GLI,CDPHE_PM10_mean,FEV1_FVC_Zscore_GLI ~ CDPHE_PM10_mean + season + (1 | id),-0.00197048175737081,0.0118074828616813,0.354789504352795,id,0.936164723714925,10,-0.000197048175737081

FEF2575_pp_GLI,CDPHE_PM10_mean,FEF2575_pp_GLI ~ CDPHE_PM10_mean + season + (1 | id),-0.189518184166521,0.303480334751846,239.333572646271,id,479.950496156869,10,-0.0189518184166521

FEF2575_Zscore_GLI,CDPHE_PM10_mean,FEF2575_Zscore_GLI ~ CDPHE_PM10_mean + season + (1 | id),-0.0104585601416453,0.0150769126412081,0.596391698301648,id,1.06838780323742,10,-0.00104585601416453

FeNO_avg,log_vest_NO2,FeNO_avg ~ log_vest_NO2 + age + gender + race_afam + season + (1 | id),5.52109692648025,3.35096976801728,318.36507300325,id,365.471134100513,0.73865049519546,7.47457283572155

log_FeNO_avg,log_vest_NO2,log_FeNO_avg ~ log_vest_NO2 + age + gender + race_afam + season + (1 | id),0.158563345697362,0.0974468457118463,0.26083795887417,id,0.349785908429227,0.73865049519546,0.214666268727544

CASI_Total_wFxn,log_vest_NO2,CASI_Total_wFxn ~ log_vest_NO2 + age + gender + race_afam + season + (1 | id),-0.117062733948477,0.341941586839168,3.38429833632894,id,3.60474175674013,0.73865049519546,-0.158481900045976

CACT_ACT_cont,log_vest_NO2,CACT_ACT_cont ~ log_vest_NO2 + age + gender + race_afam + season + (1 | id),0.681318945147287,0.663372724901047,18.1985837364769,id,2.81749171081493,0.73865049519546,0.922383386430951

FEV1_pp_GLI,log_vest_NO2,FEV1_pp_GLI ~ log_vest_NO2 + season + (1 | id),1.01825139404072,2.02410371291354,115.534131843322,id,160.25696980865,0.73865049519546,1.37852935950618

FEV1_Zscore_GLI,log_vest_NO2,FEV1_Zscore_GLI ~ log_vest_NO2 + season + (1 | id),0.0846885003253493,0.162366507867187,0.732219665886599,id,1.09710526995147,0.73865049519546,0.114653006904083

FVC_pp_GLI,log_vest_NO2,FVC_pp_GLI ~ log_vest_NO2 + season + (1 | id),0.794942276484715,1.57707269480696,66.9010741409629,id,118.886835908919,0.73865049519546,1.07620895356519

FVC_Zscore_GLI,log_vest_NO2,FVC_Zscore_GLI ~ log_vest_NO2 + season + (1 | id),0.0630906092463356,0.126660371236869,0.423211738315074,id,0.839537557426425,0.73865049519546,0.0854133445475328

FEV1_FVC,log_vest_NO2,FEV1_FVC ~ log_vest_NO2 + season + (1 | id),0.00193194142829792,0.00983907071847211,0.00251130411971615,id,0.0055036974855826,0.73865049519546,0.00261550143249642

FEV1_FVC_pp_GLI,log_vest_NO2,FEV1_FVC_pp_GLI ~ log_vest_NO2 + season + (1 | id),0.16289858362103,1.11694959391332,32.1796943117871,id,73.0388743915086,0.73865049519546,0.220535401628512

FEV1_FVC_Zscore_GLI,log_vest_NO2,FEV1_FVC_Zscore_GLI ~ log_vest_NO2 + season + (1 | id),0.0225472270282816,0.12168834259604,0.378773837683264,id,0.906133829851786,0.73865049519546,0.0305248925912047

FEF2575_pp_GLI,log_vest_NO2,FEF2575_pp_GLI ~ log_vest_NO2 + season + (1 | id),1.85930005625746,3.06993302558705,249.408516031388,id,485.783020696755,0.73865049519546,2.51715807185028

FEF2575_Zscore_GLI,log_vest_NO2,FEF2575_Zscore_GLI ~ log_vest_NO2 + season + (1 | id),0.0777907789542528,0.151712671170419,0.621085013602387,id,1.08463119694979,0.73865049519546,0.105314732014994

FeNO_avg,log_stat_NO2,FeNO_avg ~ log_stat_NO2 + age + gender + race_afam + season + (1 | id),5.6523592314822,2.99924459111637,302.245533686764,id,370.063089103381,1.02029851532572,7.65227840263817

log_FeNO_avg,log_stat_NO2,log_FeNO_avg ~ log_stat_NO2 + age + gender + race_afam + season + (1 | id),0.178621937204396,0.0876025290971773,0.249610121202029,id,0.35070076810532,1.02029851532572,0.241821996148706

CASI_Total_wFxn,log_stat_NO2,CASI_Total_wFxn ~ log_stat_NO2 + age + gender + race_afam + season + (1 | id),0.113052575642773,0.319648109785888,3.72960498957497,id,3.55950863631739,1.02029851532572,0.15305286651552

CACT_ACT_cont,log_stat_NO2,CACT_ACT_cont ~ log_stat_NO2 + age + gender + race_afam + season + (1 | id),0.70758895179181,0.597020471324126,17.5764536892339,id,4.22090733928992,1.02029851532572,0.957948253462647

FEV1_pp_GLI,log_stat_NO2,FEV1_pp_GLI ~ log_stat_NO2 + season + (1 | id),0.397264089274281,1.77584707056535,105.830207928566,id,163.144954651137, ,0.53782416969633

FEV1_Zscore_GLI,log_stat_NO2,FEV1_Zscore_GLI ~ log_stat_NO2 + season + (1 | id),0.0329887661577911,0.142515932034229,0.670923732085834,id,1.11061035699913, ,0.0446608597332107

FVC_pp_GLI,log_stat_NO2,FVC_pp_GLI ~ log_stat_NO2 + season + (1 | id),0.362664367304241,1.38902553224424,61.6017943054801,id,119.82480243208, ,0.490982365358428

FVC_Zscore_GLI,log_stat_NO2,FVC_Zscore_GLI ~ log_stat_NO2 + season + (1 | id),0.0292259575682312,0.111709402510359,0.389962316478588,id,0.845525191520588, ,0.0395666932579494

FEV1_FVC,log_stat_NO2,FEV1_FVC ~ log_stat_NO2 + season + (1 | id),-0.00191634001869293,0.00865263762590716,0.00227235986915842,id,0.00576976935878879, ,-0.00259437992820384

FEV1_FVC_pp_GLI,log_stat_NO2,FEV1_FVC_pp_GLI ~ log_stat_NO2 + season + (1 | id),-0.267487051850312,0.981294696684535,29.024883695605,id,76.6771659611926, ,-0.362129388107335

FEV1_FVC_Zscore_GLI,log_stat_NO2,FEV1_FVC_Zscore_GLI ~ log_stat_NO2 + season + (1 | id),-0.0168505003260693,0.107064689471771,0.342843351110554,id,0.947864743814879, ,-0.0228125486081349

FEF2575_pp_GLI,log_stat_NO2,FEF2575_pp_GLI ~ log_stat_NO2 + season + (1 | id),0.986605731448457,2.69743433882934,227.493656466504,id,491.936147274171, ,1.33568682058134

FEF2575_Zscore_GLI,log_stat_NO2,FEF2575_Zscore_GLI ~ log_stat_NO2 + season + (1 | id),0.0319045254053174,0.133222620211121,0.566985537551204,id,1.09983985991089, ,0.0431929926438009

FeNO_avg,log_CDPHE_NO2_mean,FeNO_avg ~ log_CDPHE_NO2_mean + age + gender + race_afam + season + (1 | id),5.47542806322241,11.1149901853141,305.009769610063,id,398.846865312257,0.333118237375837,7.41274540372916

log_FeNO_avg,log_CDPHE_NO2_mean,log_FeNO_avg ~ log_CDPHE_NO2_mean + age + gender + race_afam + season + (1 | id),0.320043894152665,0.32243581587175,0.253337602293619,id,0.376404662116441,0.333118237375837,0.433281905629774

CASI_Total_wFxn,log_CDPHE_NO2_mean,CASI_Total_wFxn ~ log_CDPHE_NO2_mean + age + gender + race_afam + season + (1 | id),0.0130400741271286,1.28165159384765,3.69211187245618,id,3.55241465220299,0.333118237375837,0.0176539164489127

CACT_ACT_cont,log_CDPHE_NO2_mean,CACT_ACT_cont ~ log_CDPHE_NO2_mean + age + gender + race_afam + season + (1 | id),1.89089122179363,2.50209892613691,17.9990544949833,id,3.98008598665969,0.333118237375837,2.55992683155688

FEV1_pp_GLI,log_CDPHE_NO2_mean,FEV1_pp_GLI ~ log_CDPHE_NO2_mean + season + (1 | id),7.60093179778186,7.04408099008061,106.892085153972,id,160.539056576742,0.333118237375837,10.2902954065854

FEV1_Zscore_GLI,log_CDPHE_NO2_mean,FEV1_Zscore_GLI ~ log_CDPHE_NO2_mean + season + (1 | id),0.546514338083305,0.565296213837893,0.684149812740477,id,1.09097259153685,0.333118237375837,0.739882179241872

FVC_pp_GLI,log_CDPHE_NO2_mean,FVC_pp_GLI ~ log_CDPHE_NO2_mean + season + (1 | id),3.85536022819855,5.38118688641002,60.7107308427221,id,120.153711920593,0.333118237375837,5.21946475806309

FVC_Zscore_GLI,log_CDPHE_NO2_mean,FVC_Zscore_GLI ~ log_CDPHE_NO2_mean + season + (1 | id),0.297211644160794,0.430586563893568,0.385107995531443,id,0.846402754065592,0.333118237375837,0.402371143178001

FEV1_FVC,log_CDPHE_NO2_mean,FEV1_FVC ~ log_CDPHE_NO2_mean + season + (1 | id),0.0471783578996327,0.0335403128685588,0.00231971573499083,id,0.00555896692498583,0.333118237375837,0.06387101640966

FEV1_FVC_pp_GLI,log_CDPHE_NO2_mean,FEV1_FVC_pp_GLI ~ log_CDPHE_NO2_mean + season + (1 | id),5.36845776538527,3.80070032001911,29.6954523276313,id,73.9184150728647,0.333118237375837,7.26792684808894

FEV1_FVC_Zscore_GLI,log_CDPHE_NO2_mean,FEV1_FVC_Zscore_GLI ~ log_CDPHE_NO2_mean + season + (1 | id),0.477197716992068,0.413837752007847,0.350430746482177,id,0.925438012991513,0.333118237375837,0.646039933765688

FEF2575_pp_GLI,log_CDPHE_NO2_mean,FEF2575_pp_GLI ~ log_CDPHE_NO2_mean + season + (1 | id),10.6046314047967,10.6513510624179,237.398667176408,id,479.938083544517,0.333118237375837,14.3567647673349

FEF2575_Zscore_GLI,log_CDPHE_NO2_mean,FEF2575_Zscore_GLI ~ log_CDPHE_NO2_mean + season + (1 | id),0.553847112318997,0.52853655102248,0.59037493150812,id,1.07291762554724,0.333118237375837,0.749809437510008

FeNO_avg,nicalert,FeNO_avg ~ nicalert + age + gender + race_afam + season + (1 | id),0.929162634820898,1.89499629222173,305.386122907086,id,382.967372654771,2,0.464581317410449

log_FeNO_avg,nicalert,log_FeNO_avg ~ nicalert + age + gender + race_afam + season + (1 | id),0.050401254944515,0.0540259670286906,0.246354884112057,id,0.358901381867458,2,0.0252006274722575

CASI_Total_wFxn,nicalert,CASI_Total_wFxn ~ nicalert + age + gender + race_afam + season + (1 | id),-0.0155934390950762,0.209365699386755,3.60837844842014,id,3.75018111169477,2,-0.00779671954753811

CACT_ACT_cont,nicalert,CACT_ACT_cont ~ nicalert + age + gender + race_afam + season + (1 | id),0.144506387116624,0.467110437435378,18.7516564654391,id,3.34447611781011,2,0.0722531935583121

FEV1_pp_GLI,nicalert,FEV1_pp_GLI ~ nicalert + season + (1 | id),-1.47545015444896,1.15036832427817,106.219215203068,id,165.746862323313,2,-0.737725077224478

FEV1_Zscore_GLI,nicalert,FEV1_Zscore_GLI ~ nicalert + season + (1 | id),-0.117346833543874,0.0920953341651569,0.678385062647095,id,1.1241134401981,2,-0.0586734167719368

FVC_pp_GLI,nicalert,FVC_pp_GLI ~ nicalert + season + (1 | id),-0.988408013194566,0.872007057957098,60.169291173743,id,121.361971389399,2,-0.494204006597283

FVC_Zscore_GLI,nicalert,FVC_Zscore_GLI ~ nicalert + season + (1 | id),-0.0780447962913908,0.069651448326255,0.381932741254758,id,0.852641181405563,2,-0.0390223981456954

FEV1_FVC,nicalert,FEV1_FVC ~ nicalert + season + (1 | id),-0.0060267213767577,0.00544412221768343,0.0023220661140943,id,0.00574745063373,2,-0.00301336068837885

FEV1_FVC_pp_GLI,nicalert,FEV1_FVC_pp_GLI ~ nicalert + season + (1 | id),-0.693232199650319,0.616734176875205,29.7542002576014,id,76.20196812339,2,-0.34661609982516

FEV1_FVC_Zscore_GLI,nicalert,FEV1_FVC_Zscore_GLI ~ nicalert + season + (1 | id),-0.0923524537240619,0.0664942416240798,0.344755331857281,id,0.951485740313009,2,-0.046176226862031

FEF2575_pp_GLI,nicalert,FEF2575_pp_GLI ~ nicalert + season + (1 | id),-2.80274302581135,1.70787753011433,229.823419088232,id,504.565992846423,2,-1.40137151290567

FEF2575_Zscore_GLI,nicalert,FEF2575_Zscore_GLI ~ nicalert + season + (1 | id),-0.125989612465328,0.0853349289891152,0.577273160424924,id,1.12433688169068,2,-0.0629948062326642

